,text,sentiment,labels
4315,couldn't have possibly messed up our trip anymore than they did. thanks for being such a terrible airline.,negative,0
4316,no wifi on   to  2015. that's all. ps: this tech intro video is a joke.,negative,0
4317,thanks for the reply. the box is not mine and i'm not missing one. it was added to my bag ....,negative,0
4318,no wifi on flight ua688. sf to ord. really?  wow,negative,0
4319,is the worst,negative,0
4320,haha and you have to clean a plane that was held overnight in a hangar. sounds lovely. also don't lie on screensand say it's weather,negative,0
4321,no because you will charge me or delay me further. united 1612 still waiting.,negative,0
4322,i did and then she made me feel guilty because it was economy plus and i didn't pay for the extra leg room,negative,0
4323,my flight cancelled flightled new flight 5012 hopefully will not.,negative,0
4324,cancelled flightled.  i will be upset if this one cancelled flights too. i could have rented a car if they would have been honest.,negative,0
4325,stuck in. ord because united can't find their airplane. lol.  terminal right now.,negative,0
4326,wth be honest with your customers.  this better be the last change or we are driving home.  has our plane left or not!,negative,0
4327,2nd time in a row  i've been over charged by 100's of $$ on my plane ticket why?  i shouldn't have to check my cc everytime,negative,0
4328,is flight 5001 really going to leave newark today?  if not tell us now and i will rent a car.  i do not want to end up stranded.,negative,0
4329,. thanks for the reply. i saw that but it's not particularly helpful to a hungry vegetarian not flying those specific flights. shrug.,negative,0
4330,so funny that my boarding pass said priority a because clearly i am not a priority to this airline,negative,0
4331,i'm sure you will offer me nothing for the inconvenience you have put me through twice this month. tweets don't cut it,negative,0
4332,or you'll cancelled flight my flight like you just did,negative,0
4333,screwing me over twice in one month. learned my lesson. we are through.,negative,0
4334,what's the point of offering a free checked bag of you lose it?,negative,0
4335,"flight from vegas to houston cancelled flighted this morning \""due to operation\"" what does this mean!???? thank god i woke up early today!",negative,0
4336,education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,negative,0
4337,item (not mine) mysteriously ended up in my checked bag after a  to  flight.  missing a black box?,negative,0
4338,my guess:flight is going to be cancelled flightled because there are 16 empty seats and those who confirmed are not important.,negative,0
4339,"instead of making  seats smaller/thinner so u can jam more people on a flight,u should concentrate on maint & happy customers",negative,0
4340,i need assistance with pulling your agents' heads out of their asses,negative,0
4341,"gates were definitely not full. we were parked and wheels were chocked. customer service called it an \""unmet arrival\""!!",negative,0
4342,another glitch??,negative,0
4343,i really have a hard time believing that 4 planes in this terminal are all delayed for mechanical issues.,negative,0
4344,"flight 4465 almost half an hour at the tarmac \""waiting for papers\""... cannot miss my connection at iah !",negative,0
4345,worst airline ever. thanks for the slew of rude agents and staff making my delayed flights even worse.,negative,0
4346,no chance in hell. i'd rather walk. worst airline ever.,negative,0
4347,is the worst major us airline.  more proof: they're boarding the plane with the outside galley door open in 0 degree weather.  wtf?,negative,0
4348,"too late flight, damage has been done. easily the worst airline experience of my life. missed two connecting flights & days of work.",negative,0
4349,don't know if you are aware that all of your premier access lines are closed in your terminal. i feel the love.,negative,0
4350,disappointed to learn you are now charging $200 to use 20k miles for upgrades on ps jfk flights. will be looking at alternatives.,negative,0
4351,unacceptable practice to leave cancelled flighted flight passengers to sleep on cement with no pillows,negative,0
4352,can u get the crew member that we are waiting on? we were told 40 minutes ago they landed here and they are still not to our gate.,negative,0
4353,flight 6212...massive fail! they delaying to transport a crew member causing many to miss connections! unreal!,negative,0
4354,i had the worst customer experience at houston intl airport... your ground support even for  members is a nightmare,negative,0
4355,can you help me with a delayed flight as im going to miss my connection?,negative,0
4356,"i'm counting on you, please don't let me down!",negative,0
4357,why is it so impossible to actually get a passenger and their luggage to their final destination?,negative,0
4358,on an early craft arrival because pilot is stuck in traffic,negative,0
4359,"oh united, how much i despise thee!",negative,0
4360,your airline is the biggest joke of an operation in the world.,negative,0
4361,what is going on with baggage claim in newark!,negative,0
4362,usually your lounge staff are fantastic! except today in mco where almost denied entry to lounge even though traveling united-first,negative,0
4363,"2.5 hour delay, misplaced bag, poor communication, and the worse: unsympathetic, confrontational gate agent. not cool!!!",negative,0
4364,why don't you respond to my e-mails of facebook msg?! i'm still wating for my tickets!! i'm getting really angry and disappointed!,negative,0
4365,then send your jeff smisek on a trip with jetblue or sw and make sure he takes notes. i would never choose to fly united again.,negative,0
4366,so disappointed in the service and the level of staff communication. such a bummer.,negative,0
4367,thanks  great news that u won't refund tickets due to a bad exchange rate. i knew u would come to your senses,negative,0
4368,how are you going to rectify this? please direct me to your complaints department,negative,0
4369,"to top it all off, your flight attendants talked loudly throug the flight, even when the lights were dimmed. resulting in no sleep",negative,0
4370,"it seems like no one from united can help me. lots of fingers pointed, zero people stepping up. at least the gate has oreos",negative,0
4371,they have access to the dial that makes it faster do they?,negative,0
4372,"1hr delay at the start, huge queues at security, no representative to meet us, rude staff at baggage reclaim",negative,0
4373,has the worst flight attendants. they are like those angry and drunk aunts that we all have. everything has to be an argument.,negative,0
4374,its in black and white. eu law and all that €600 for a cancelled flightled flight. i want my money,negative,0
4375,accordingly? u dont respond at all,negative,0
4376,"\""the extra care airline\"".  they don't care. trust me. there  is non existent. they don't have 1",negative,0
4377,"another unfortunate case of bad luck, usually maintenance issue. they are now swapping planes to ont, will get in late flight. :(",negative,0
4378,it's a shame the great customer service wasn't continued in sfo. slightly absurd,negative,0
4379,18 days and not a word from   bad pr guys.,negative,0
4380,"still awaiting a reply from ur customer services?  18 days, no response? lousy",negative,0
4381,has happened on other airlines and they've given out flight vouchers and been more transparent about the problems.,negative,0
4382,"thanks, i'm booked. just spent an extra 7 hrs in the ten w/ no explanation. now flying middle seat to char instead of memphis.",negative,0
4383,"agent rick clifton in sea-hou , told him my father is dying and needed to get my handbag on the cabin. he did nothing",negative,0
4384,we all watched as the crew was escorted from the back to 1st class. prebooked? really?   your dissatisfaction is und,negative,0
4385,"there were plenty of empty seats in coach \"" your dissatisfaction is understood. crew members traveling for duty are pre-booked on f\""",negative,0
4386,"all good, didn't die or anything. as they say \""you get what you pay for\""!",negative,0
4387,"your staff at laguardia and lagos, nigeria were unprofessional, uncaring and not helpful. ou",negative,0
4388,u kept passengers waiting all night 4 a plane that was being put out of service.  leaving everyone stranded for night.,negative,0
4389,flt 359 lax to ewr. your pilot bragged about getting to ewr early only to wait 20 min for a jetway driver. thanks united!,negative,0
4390,i am so happy i found my phone because this is easily the worst system i have ever heard of,negative,0
4391,really? 9+hours????   we don't like delays and do all we can to avoid them. we'll have you on your way asap,negative,0
4392,after i waited hours in the airport being told one fib after the other. why can't ual be honest with its customers?,negative,0
4393,"well. as of yet, our checked bag has already vanished and we haven't left the airport yet.",negative,0
4394,a rapid trip plane ticket from idaho to california that doesn't have problems would be wonderful,negative,0
4395,agent did help me. my point: there's a problem & i don't want it to mess up somebody else's plans. can u flow this to tech team pls?,negative,0
4396,. being delayed 3 hours for a one hour flight is more than frustrating. i'm also unable to get a decent meal at this hour.never again,negative,0
4397,i think we both have the same status (nothing). i think there was a bug in your search system.,negative,0
4398,i would appreciate an answer on why we weren't alerted flight had been cancelled flighted until plane landed.,negative,0
4399,wtf!?!? delay after delay. 15 hours yvr to san? unacceptable. flight crew availability is to blame? never again with,negative,0
4400,i think i left my phone on my flight. help!,negative,0
4401,"hey, left my computer bag, w/computer inside, in united, filed online report, no response",negative,0
4402,they were empty upon takeoff. why can't someone sit there?,negative,0
4403,"here is my case id 8473573. requested on 2/5, now it's 2/19... 7-10 days i'll get a response, bs!",negative,0
4404,- thanks. formed submitted. i'm not betting someone would be honest enough to turn it in though...,negative,0
4405,"€202.88 is the difference between the booked flights, do you want screen shots?",negative,0
4406,"rebooked 24 hours after original flight, to say your handling of situation was bad would be an understatement.",negative,0
4407,i would like a supervisor to talk to. now we are waiting for a flight attendant as one just walked off & left,negative,0
4408,understanding the situation we waited and it was opened until 10:30pm,negative,0
4409,"just curious, when are you going to to finally learn  ?",negative,0
4410,"nice 2 see u have a sense of humor.  just want 2 b home but i'll settle for that beer. once safely in the air, of course",negative,0
4411,"she was at the service desk at gate 21, and helped us find a flight to get us to our dest. on time when our flight got cancelled flightled",negative,0
4412,"(1/2) thanks, but does not answer my question. i want to make a reservation over the phone in perth, hold for 24hrs, and have family",negative,0
4413,it wasn't a delay so much as a straight cancelled flightlation. weather wasn't an issue either.,negative,0
4414,thanks for ruining my wedding anniversary. flight ua4904 from ewr to rdu is delayed by over 3 hours and will reach home the nxt day,negative,0
4415,cancelled flightled my flight for some unknown reason and haven't really given me anything to make my overnight layover tolerable,negative,0
4416,the only difference being you are both responsible and in a position to do something about them. learn from,negative,0
4417,yes my flight was rebooked. i'm just losing trust in you if i want to get anywhere on time.,negative,0
4418,any solutions?,negative,0
4419,i'm over you. evry 1st flight i take w/ you is delayed & evry 2nd is on time so its missed evry time.,negative,0
4420,i did they did not.  i did submit a complaint on line and never heard back from that - i don't have that id- you should find it,negative,0
4421,it is cool. your customer told me they didn't care either. it is expected,negative,0
4422,is freaking worthless. i hate this airline.,negative,0
4423,not once did  leave  on time this week,negative,0
4424,very missed daughter suppose to dpt ord  - dpted  8:30pm -checked week's average for ua3645 -shameful!  7 day average 7:54pm,negative,0
4425,"fantastic night of waiting 3 hours for a delayed airplane, only for you to alert us flight is cancelled flighted when it lands.",negative,0
4426,they did on a delta flight out of lax which is why i should be compensated for my rental car there.,negative,0
4427,i missed it. set up in a hotel. flights delayed in sfo for 6+ hours. missing all the wedding festivities of my friend. 😞,negative,0
4428,. board customers onto a plane with no pilot? the only thing that expedited was my time in line to book a new flight. come on now.,negative,0
4429,stuck on tarmac for the last hour. can i have a beer?,negative,0
4430,recent services have been very bad. my nc trip was aweful. very disappointed and never again.,negative,0
4431,it's freezing on the gate bridge,negative,0
4432,landed at 9:40pm and have been standing waiting for bags that were loaded plane side..why isn't the crew here,negative,0
4433,i need this plane to get to buffalo so i can leave tonight. any progress?,negative,0
4434,"i was rebooked, however it would have been nice not to have to wait an extra 90 min at the airport.  how will you make this right?",negative,0
4435,"enough already with the poor service, old planes, ridiculous routing. 1k and time to find a new airline with status match.",negative,0
4436,after waiting for over an hour we finally board the airplane only to find out we have to call maintenance. and this plane is cold.😡,negative,0
4437,broke my suitcase & refuses to give me a repair estimate.,negative,0
4438,how do you have a scheduled flight with no crew? is there a competent person working at this airline?,negative,0
4439,can you help 689 in chicago get to a gate. freezing on a runway seems like a crappy thing to do at 9pm,negative,0
4440,thanks kp.  what's going on w/4840 tonight.  bad update online and phone. can't u give customers good info. not waste their time?!,negative,0
4441,4840 you knew this flight was delayed! mht to alb to ewr to get crew. your arrival is late flightr than the departure! update your site!,negative,0
4442,4840 wtf! why can't you update your times in a timely manner? you've known the fight was more delayed! ur service is awful!,negative,0
4443,waiting on plane so long missed my connecting flight it left early. that's the last flight out tonight. help,negative,0
4444,ord gate c25 and flt 619-  remember when customers were valuable? is it so hard to be nice to someone lugging a guitar & carryons ?,negative,0
4445,worst service ever. denied access to our flight and then moved flight 6 times. how hard is it to schedule a gate?  next time.,negative,0
4446,"i'm in denver, my bag is in san jose. see something wrong here.",negative,0
4447,you know it's bad when you're praying your connecting flight is delayed because of an hour delay on the first flight,negative,0
4448,"playing hide and seek with the gate. \""we can't find it, it should only be a few more minutes.\""",negative,0
4449,"so our flight into ord was delayed because of air force one, but the last flight to sbn is at 8:20, 5 mins from now we just landed.",negative,0
4450,5.5hrs late flightr and you still can't figure it out. random text updates.,negative,0
4451,stop picking on us,negative,0
4452,"booked flight in sept to get best price for april to usa, checked now and they are €67 cheaper, what a con unhappy customer",negative,0
4453,too big to properly manage flight times. there is such a thing as being on time. or at least prepared with a gate when we land!,negative,0
4454,i'd rather have the truth about my flight than be forced to sit here all day. trying to get home to this.,negative,0
4455,another  day.  outbound.  inbound and now waiting at ewr for a gate to be ready. how is it not ready!??,negative,0
4456,cancelled flighted my mileage plus award reservation g6455c same day. have yet to see my miles back despite agent confirmation.,negative,0
4457,3 gate changes in 30 minutes for flight to roanoke and flight to sous falls in o'hare... painful,negative,0
4458,this is nuts they said a flight was on the ground now it's still in albany and they won't have a plane.  someone is compensating me,negative,0
4459,"doumented via link. however, now that it has been over four months with no response, what do you suggest? or shall i not expect one?",negative,0
4460,what?! y'all have zero concept of customer service. oh...and now my connection is delayed too!,negative,0
4461,". just curious why you'd board a flight without a pilot. seems crucial to the flight process, no?",negative,0
4462,just changed again.  this is crazy!,negative,0
4463,never can get a flight out on time. 4 hour delay earlier another hour delay on my connecting flight. makes 10 straight delays,negative,0
4464,b/c of your delay now you are oversold by 14 passengers?!??? this is a mess! what are you going to do to compensate?,negative,0
4465,- blamed weather lol 78 no wind and not a cloud in the sky!! delayed both ways 4x!! ru kidding me to charge me for 1.5lb w/8 delays?,negative,0
4466,be worse?oh you can't! delayed with no reason on the way to lon;flight cancelled flighted with no reason less than 2 days before returning.,negative,0
4467,flight 4841...3 gate changes on top of this.  really hoping you can compensate with some points/mileage to my account!,negative,0
4468,should contact me and the others on my flight who can't get their website to work. none of our info is valid!,negative,0
4469,over an hour stuck and still not off the plane. total failure by you and your partners in ensuring the best customer experience.,negative,0
4470,silence is very telling,negative,0
4471,thanks for the 2hr delay and then no ground crew when we landed. at least you didn't break my,negative,0
4472,am i illiterate or is there a magic code to make your customer service site work?,negative,0
4473,"worst airline ever! staff is nasty, wifi down bags are delayed due to weather?? and now the belt is broken. selling ual stock in am",negative,0
4474,i'm confused. after your  agents directed us to go to your website after delays nothing works!,negative,0
4475,50 minute wait...still at the gate with a broken jetway. might miss connection,negative,0
4476,“  see information on our boarding process:  ^kp”. i get group 1&2. just no reason on 3/5.,negative,0
4477,lost my wallet on flight 1007 yesterday from houston to bogota. filled out your online form. no response yet.,negative,0
4478,one hour after departure time and still no update!,negative,0
4479,i am now following you and see that i am not the only one experiencing and noticing a substantial downgrade in service post merger,negative,0
4480,40+ minutes waiting at the gate for the broken jetway. different gate maybe?,negative,0
4481,how can you never got a flight from austin to houston in time for a connection ever? ever!,negative,0
4482,now sitting on the tarmac for a half hour after landing because your jetway is broken.,negative,0
4483,look at the twitter history - as usual service non existent,negative,0
4484,make sure you make cancelled flighted flight baggage and upgrade fees seem like a labyrinth so that you might be able to swindle a few $ more,negative,0
4485,"how is this considered \""on time\"" if it's arriving at destination half hour late flightr than scheduled?",negative,0
4486,"thanks for trying to take my money without notice. in any other industry, you cancelled flight a service, a refund is issued. cont…",negative,0
4487,and there is no direct phone number for status match desk? i really regret flight booking problems with  now.,negative,0
4488,yet again you disappoint. sitting at iad for ua3728 for 3.5hrs and you can't seem to know why the plane hasn't left albany.,negative,0
4489,still sitting here waiting for a plane....4 hours wasted,negative,0
4490,"line is just getting longer and moving slower. lady working the counter is doing great, she just needs help.",negative,0
4491,an update on flight 5979 would be great!,negative,0
4492,wasting time at baggage claim thanks to your dfw ground crew who checked my bag in without actually checking for space,negative,0
4493,what is the problem with your flights to ny today,negative,0
4494,flight was too heavy so had to fly back to palm springs (after being in the air for 30 mins),negative,0
4495,your boarding process sucks. you should learn from,negative,0
4496,"ouch, delays due to mechanical issues again qro will have to wait! yall seem to be falling apart",negative,0
4497,my fingers are crossed that they are more capable of getting baggage from point a-&gt;b than united airlines!,negative,0
4498,"what happened this afternoon? huge amt of incoming planes to sfo delayed over 1-2 hours.
frustrating!",negative,0
4499,not about being on my way or impatience on my part...it's about you being untruthful and not having proper systems in place,negative,0
4500,can you maybe have more than 1 person working customer service desk in houston airport? line 3 rows deep 1 person working,negative,0
4501,"your survey is too long.  i fly a lot of segments and i'll fill it out after every trip, but not if it takes more than a minute.",negative,0
4502,can you you think about hiring some baggage attendants at ewr? been waiting for bags for 1 hr. united = overcharged&underserved,negative,0
4503,are you telling me that you are now cancelled flighting my flight ??,negative,0
4504,would be hard to be worse than last time but i'm sure you'll give it a shot,negative,0
4505,service staff to is less than friendly!,negative,0
4506,can you transfer my bags too?,negative,0
4507,i am a comedian and i promise i will make fun of you on stage tonight.,negative,0
4508,"tried to and got through the whole 2,000 characters and i was not even done.",negative,0
4509,you had us reboard without the captain.  so now we'll be sitting in here for another 20+ min?,negative,0
4510,on flight 1712 to houston delayed duecto engine trouble. willl you hold my connection to argentina at houston since i'm late flight now?,negative,0
4511,just delayed my flight to slc by 2.5 hours. what gives?,negative,0
4512,your airline is a joke. 1 person working special services at ewr?!? line is 15 ppl deep. grow up!,negative,0
4513,more concerned that you close a club i paid alot for at 10.  last flight 11:15p.  the construction going on is very inconvenient.,negative,0
4514,care less about the person - although he walked away while i was complaining.  a man at 10p at lax club.  more.....,negative,0
4515,smiling? not!!,negative,0
4516,"worst airline in the world-8 delays, gate agent loses her mind over 1.5 lbs and charges me $100 on top of the $25 i already paid!!",negative,0
4517,we'd prefer everyone hear our complaints amount your airline,negative,0
4518,why do you bother surveying me!,negative,0
4519,worst airline ever after 70+ legs of travel i am officially done.  on time is not in their vocab.  i'm taking my premier status to a,negative,0
4520,donna and juan still the best in the united club_ too bad ual does not get it,negative,0
4521,i just want to contact someone with a question & not be put on hold for 5 minutes in order to be hung up on or sent to the pet line,negative,0
4522,"keeps delaying my flight, horrible customer service",negative,0
4523,- i really down think downgrading the booze/food selections at the club is a good way to go.  how about you look,negative,0
4524,you guys are atrocious.  far better service as silver on delta than you as a platinum.  i'll be switching back to delta.,negative,0
4525,i have and been denied! i called and got hung up on. did speaks with manager on second call,negative,0
4526,"club den, east or west, both are disgusting.",negative,0
4527,installed and working are not the same. kicked me out after an hour and wouldn't let me back in. four wasted hours.,negative,0
4528,"that's what i tried to do, but when entering email into 2nd device made email typo. no way to fix it & no option to log out/in!!!",negative,0
4529,so the 4-6hrs that you told me was what? a guess?? they've apparently had the bag 20hrs now and no call.,negative,0
4530,still waiting 4 our bags. web still can't tell me its location . how come   can tell u at any given minute where it is?,negative,0
4531,seriously? after waiting 2 hours on the plane for my 10:20 flight to leave at 3pm i have to leave the plane? great. just great.,negative,0
4532,"\""we like hearing from you.\"" so why haven't you replied to my tweet and/or email yet?",negative,0
4533,rude grouchy agent at dulles check-in just got my 19 hour trip off to a lousy start. he needs a nap or something.,negative,0
4534,1k use to be special.  80 people in group one.   why not board global and 1k together?,negative,0
4535,thats because you didnt read my entire tweet. wife's 12pm flight is now delayed to 6:30.  thats 3 6+ hour flight delays in 2 weeks,negative,0
4536,as it always is. helps to communicate to customers.,negative,0
4537,i'm not as sure as you are.,negative,0
4538,how does that help me with my customers that i couldn't meet with (and subsequently lost)?,negative,0
4539,problem is on laptop not phone,negative,0
4540,question - was given food vouchers but can't use on plane..how   come,negative,0
4541,the wifi in the ewr lounge reminds me of the old days of dial up,negative,0
4542,needs to pay for my car. i could have been on my flight if 4 help desks did not say it already left. shame.,negative,0
4543,too long for 140 characters,negative,0
4544,bos-sf was in between waivers. business cancelled flighted due to weather before/after. no flexibility/compassion in extreme circumstances = 😔,negative,0
4545,tried that already & tried forgetting the wifi network connection. still forces log in with incorrect email. other suggestions?,negative,0
4546,i see you tweeting as little as 7 min ago. are you just ignoring my cs request?,negative,0
4547,or did you mean 24-26?,negative,0
4548,has it been 4-6hrs yet?,negative,0
4549,anyone awake? paying for wifi on iphone when need to be using it on laptop. logout option for wifi in flight? time is wasting!,negative,0
4550,"does a great job of answering public messages. direct private messages, not so much.",negative,0
4551,i work in customer support- extremely saddened united won't waive change fee for flights i had to cancelled flight due to east coast storms.,negative,0
4552,how's my refund coming along??,negative,0
4553,another f*cking delay in the past 32 hours!?,negative,0
4554,777 from sfo to hnl with zero entertainment systems???!!!,negative,0
4555,how do you log out of wifi in flight? don't see any option and made typo when logging in. help!!,negative,0
4556,flight ua5631 from sfo to burbank has been delayed twice now. still no plane in sight. get it together.,negative,0
4557,just saying the truth. you don't even an email!,negative,0
4558,"mr, she's on her way now, but thought id detail the extravaganza for you...",negative,0
4559,we followed the baggage rules on your website and was still charges $150. but only going one way,negative,0
4560,i sent you a dm hours ago,negative,0
4561,need to track lost luggage being shipped to me. need ph # for human. not automated 800-335-2247.,negative,0
4562,no it weighed 45.5 and it was the only checked bag,negative,0
4563,"nonrefundable, hence i wrote $200! doesn't make sense for my 150 credit.",negative,0
4564,your website was down all day yesterday- tried 3x put all info in&didnt go thru- today the flight i bought went up!,negative,0
4565,you do realize my wife is waiting on a delayed flight at this very moment.  i'm not sure i understand your tweet.,negative,0
4566,i'm a minor and freaking out bc i might not make my connecting flight to hawaii so yes i'm frustrated,negative,0
4567,i have been denied. not sure how you charge $150 one way then $25 on way hime,negative,0
4568,"even so, change could not be made  online- instructed to call an agent- maybe the syastem should allow agents 2 link passengers!",negative,0
4569,case id 8544484,negative,0
4570,your airbus a320 seats are awful. they don't recline.,negative,0
4571,to dm you i have to follow you and i'm not doing that. plus they're no more options. that's why i had to fly with you.,negative,0
4572,- why am i sitting on this plane for an hour after scheduled takeoff without a cloud in the sky?,negative,0
4573,"of the airplane otherwise they would call the police, because the flight had to take off before 12h30am",negative,0
4574,huh?  i have sent 16 crash reports in feb alone.  8 in one day.  only app i have that consistently crashes.,negative,0
4575,"i was abused , threatened and forced to travel in a lower cabine (last seat) in yesterday's flight from houston to sao paulo",negative,0
4576,contacted yesterday and was told that there's nothing they can do - they suggested i email for some compensation ??? cust service???,negative,0
4577,"unfortunately, that doesn't help. just an automated computer.",negative,0
4578,airlines delayed our flight on the way to chicago and leaving chicago. next time  it is.,negative,0
4579,they inquire and then do nothing about it...pretend they’re interested. responded to your dm and no response back...,negative,0
4580,i must stop my relationship with you. you've become greedy and heartless and our long term relationship is over,negative,0
4581,your customer service is lacking and you owe me a  camera. i also appreciate not being interrupted every time i speak thanks,negative,0
4582,can i get a refund? i would like to book on a better airline.,negative,0
4583,whom can i call to discuss - as i was told that united has no phone contact with passengers  - this is absurd...,negative,0
4584,messaged you as requested- and called your baggage team again. it's still in newark. please help or let me know next steps!!,negative,0
4585,"i guess that's not the busiest route, so based on traffic/fuel costs, regional jet is the decision, but still not great 4 travelers.",negative,0
4586,flight delayed 40 minutes in ord because plane didn’t have all the food. that should be fixed in the future. it’s a dumb delay.,negative,0
4587,need to chat with an actual human asap!,negative,0
4588,"i got an email saying \""changes to my mileageplus account are confirmed\"" but i didn't make any changes. help?",negative,0
4589,3/10 disappointed in the service. will be missing my connection after over an hour delay + cramped seats. at least their app is good,negative,0
4590,what a joke. hang up on customers!!,negative,0
4591,over charged me one way for baggage.find out others leaving pittsburgh with same equipment weren't charged just hung up on me!!,negative,0
4592,"so publicly you asked for details on my flt. sent you a dm, like you asked, and have yet (2 days) to hear from you.",negative,0
4593,"really hoping to get some help here.  on my 5th attempt to get a resolution, and lost count of transfers.  help please!",negative,0
4594,i sent you a dm with my file reference number.. i just want to know if someone has located my bag even if it's not here yet.,negative,0
4595,can you help from there? ua4935 can't take off without missing galley cart that no one can find. pax all seated for last hour.,negative,0
4596,"that doesn’t make any sense. i’ve been 1k for over 5 years, and you’re making it harder to keep me loyal.",negative,0
4597,"i need you to get my cousin to pdx, she's on 2 days of travel now and we've had to hire other sitters til she arrives, thx for that",negative,0
4598,the premier desk was able to rebook me with our friends at  only problem is now i have to pay for a checked bag :/,negative,0
4599,"i did, and as i thought, nothing happened",negative,0
4600,i'm not booked on a 1:30 return flight..,negative,0
4601,the flt to ord is correct.  per my dm- it is the flight from ord to cvg i was charged for incorrectly,negative,0
4602,"you need to change the way customer service is handled! i have been waiting for a supervisor to contact me for 17 days, what gives?",negative,0
4603,i need to talk with an actual person about missing luggage. please advise on how to make that happen.,negative,0
4604,i know i can see that too but now estimated time of dep. is 10am. i don't understand why there wasn't a better estimate 3 hrs ago,negative,0
4605,"\""where we trick you into making us look popular on twitter by being the worst airline\""",negative,0
4606,why do i have to request refund? why charge twice in first place?,negative,0
4607,i'll be calling soon but going tomorrow like it shows on the app is not a good option,negative,0
4608,i’ve filled out the form twice. no email. i have a lost item code. can you verify it was received?,negative,0
4609,that's what i have been told. but refund doesn't really makeup for the inconvenience caused and the missed meeting... does it?,negative,0
4610,"please explain why i need to pay bag fees twice, equally $1200, because a delayed flight resulted in bags being rechecked overnight?",negative,0
4611,"- watched the entire  game on the tarmac before cancelled flighting my flight because crew timed out, right before my 4hr flight....",negative,0
4612,"reflight booking problems would not have made me reach on time for my meeting. also didn't wanna take a chance, booked myself on  instead",negative,0
4613,"- vacation days: relevant, ritz in pr for the night: $700, losing a day to idiots and sleeping at the newark ramada;",negative,0
4614,- that time when i spent a night trying to sleep in a toddler bed at the airport ramada without my luggage you kidnapped,negative,0
4615,i am calling to check on a future flight and your first agent hung up and now you sent me to the pet travel line!! this is hell!!,negative,0
4616,fyi the site/app still shows plenty of the unavailable flights i had errors with. almost 24 hrs after sellout. flying,negative,0
4617,sure... you've been saying that for as long as i've been tweeting about your obsolete fleet.  promises are free.,negative,0
4618,please consider letting flyers with no overhead bin items board/deplane first (after first class). make sense?,negative,0
4619,i will never be flying with  ever again. $285 for checked bags? all under 50lbs?,negative,0
4620,the flight turned around for mechanical reasons on 1/30/15.  never to fly united again as they don't check their planes properly.,negative,0
4621,is it customary to upgrade a flight attendant in uniform vs passengers? one is in 1b on flt 1020 now to iah,negative,0
4622,". you should really have that addressed somewhere on the website, find that completely irritating & am unable to take my flight now.",negative,0
4623,ua1740. 4.5 hr mechanical delay all i get is $50 voucher? will tweet when i book next trip not on ua.,negative,0
4624,spends 20 minutes beating up a lady about her bag fees.  random stranger comes up and pays the fee.,negative,0
4625,hi.i am still waiting for the refund. this is ridiculous.or u approve my tickets or u give me a refund.please advise wht is going on,negative,0
4626,thanks ^mr i got rebooked already but i lost my first class seat. such is life.,negative,0
4627,"booked a flight yesterday, appeared in my account + confirm email but since a few hours all disappeared and err \""no segment in this\""",negative,0
4628,"no- we are boarding- but why can't your agents, on the phone, taking care of 1k travellers, link reservations?!?!!",negative,0
4629,ewr ppl told me to call 1800 have 2x/day since monday. still at layover loc. have that ref # tho. any help appreciated.,negative,0
4630,ruth was very helpful in re-routing us to punta cana when dulles connection failed. other reps- not so helpful.,negative,0
4631,we booked at the same time and he called was told confirmed we were linked. even after he had to make changes to his rez.,negative,0
4632,you board a 630a flight and then cancelled flight it because it doesn't have a pilot?  now i miss my meeting atlanta because someone slept in?,negative,0
4633,no response 3 weeks since complaint submitted and 3 days since you all said you would look into it,negative,0
4634,thx. come hell or high water...,negative,0
4635,"worried the cold weather or snow would delay us this morning, but no it was the pilots.",negative,0
4636,rushed through the -6 degree weather to get to the airport on time. too bad the pilots didn't do the same.,negative,0
4637,"- handed a slip of paper,&said to call 1800 have called 2x/day trying to get it sent, still @ layover airport.have that ref # tho.",negative,0
4638,"to recap, you bounced me off my flight, lied to me, then hung up on me. what am i supposed to think/do now?",negative,0
4639,...she said she would need to get a supervisor. while waiting for the supervisor she hung up on me.,negative,0
4640,...just called and lady at your overseas call center said she saw no note. i explained the situation...again...,negative,0
4641,...she could not access seat map so she said she would note the upgrade in my itinerary and to call back late flightr...,negative,0
4642,spoke to someone on your feedback line last night who said she would get me a preferred choice seat for today...,negative,0
4643,loses my luggage and  loses my reservation. after a 10 hour travel day. i just want to get to  in the am!,negative,0
4644,oh flight was fine. my lost luggage? not so much. looks like i'll be at least a half day late flight to my conference in santa monica...,negative,0
4645,8h flight without a working screen for me and my friend and not possible to move to another place,negative,0
4646,^gj flight 1101 didn't have wifi even though it was promised to by your ground crew.,negative,0
4647,^gj i will. you have to agree that 7+ hours late flight for arrival is unacceptable. i only hope and pray my bag is here.,negative,0
4648,": unhappy with united's service?

read ralph nader's open letter to ual's ceo.

leave a comment or rt.",negative,0
4649,the best seats should be for paying customers and we should get to board first,negative,0
4650,this happens all the time.  united pilots are always in the exit row.  america treats there customers better than their employees.,negative,0
4651,yes when i got to the gate i specifically asked if there where any other seats.  very discouraging to walk past the crew. 37d,negative,0
4652,unavailable leg that registered hours after being sold out. only option to offer after 45min was +$400/ticket or travelocity (2of2),negative,0
4653,error message said couldn't process request at the last step after seat selection on each leg. agent was unaware of an (1 of 2),negative,0
